"ID","Text"
766195570,"Protecting the unborn will always be a priority for me, which is why Iâ€™m cosponsoring legislation like the Sanctity of Human Life Act, the Title X Abortion Provider Prohibition Act, Life at Conception Act, and the PRO-Life Act. I will be steadfast in continuing to stand up for the sanctity of life."
766195571,"Executive orders don't give the President the power to take freedom away from the people or undermine the Constitution. ""Like"" and share if you agree!"
766195572,"Honored to have received an 'A' rating from Americans for Prosperity for my conservative voting record that ""reflects Tennessee ideals, not DC insider values."""
766195573,"I know that the Fourth District has little appetite for politicians who are not direct about where they stand on important issues. So I want to be extremely clear on this: I will absolutely, positively, 100 percent oppose any legislation that grants amnesty to those who have come this country illegally. If that puts me at odds with House Leadership, so be it. Please share and help get the word out. "
766195574,"Yesterday, I spoke to the Workforce Skills Panel/Mechatronics Program at Bridgestone in Murfreesboro and met with students from Oakland High School. These students are learning technical skills that will help them land jobs with companies like Bridgestone and Nissan. Programs like these show that education works best when it is administered at the local level and tailored to fit the needs of the community."
766195575,"Friends,  It came to my attention awhile back that a lot o f you have been sending me direct messages on Facebook. I have been going through and responding as best I can. I apologize if it took me awhile to get back to you or if I still haven't gotten back to you. There are literally hundreds of FB messages to return (plus emails, letters, voice mails, faxes!). Just remember that if you have an urgent matter that needs immediate attention, the best way to reach me is to call my office."
766195576,"Tennessee is certainly leading the country in innovation and opportunity. This week, Iâ€™m traveling through our district to visit manufacturers and local businesses. I toured Teledyne EMS in Lewisburg yesterday, they manufacture products for the aerospace, computer and telecommunications markets. Teledyne is currently creating a high-tech micro-electronics line, the first of its kind in our state."
766195577,"Exciting day at the grand opening of @ImagineHousing's Velocity apartments which will provide safe, affordable housing for Kirkland families."
766195578,"1,630 active road & transit projects in WA state will be slowed or stopped unless Congress acts to fund the #HighwayTrustFund immediately. "
766195579,"Great turnout this morning for the kickoff of the Snohomish county Affordable Housing Conference. Thanks for having me!"
766195580,"The students at Darrington High have asked that this message be shared with you for all of your thoughts, prayers & support. Logger up!"
766195581,"Senate passing comprehensive immigration reform is a major step forward. I urge the House to now take up comprehensive reform. #TimeisNow"
766195582,"Good news! I spoke with USDOT Secretary Ray LaHood this morning & he told me they are releasing approx. $15 million in federal funds for Skagit Bridge repairs."
766195583,"I had a great morning in Bozeman at the Vietnam Veterans of America Pancake Breakfast. Always an honor to talk with Montana's veterans-- thanks for your service!"
766195584,"I am honored to nominate 21 outstanding Montana students to our nation's military academies.  These students make Montana proud, and should be commended for their hard work, commitment to excellence and dedication to service.  I wish them all the very best as they continue to serve our state and our nation.You can read the full list of my 2013 nominations here:"
766195585,"Happy Independence Day! Thank you to all who have served to protect this great nation and to defend the freedoms and liberties it was founded on. Hope you all have a safe and blessed 4th of July!"
766195586,"This morning I visited with staff from Baby Talk at St. Mary's Hospital in Decatur to learn more about their Encounter Program. St. Mary's is one of only four hospitals in Illinois to have earned the national Baby-Friendly accreditation."
766195587,"Today marks six years since applications were first submitted to build the Keystone XL Pipeline.  For nearly six years, President Obama has stood in the way of 40,000 American jobs and greater energy independence.  It's time for the President to make a decision."
